Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8,PGN LABEL,PGN
-264405000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,70,1B,FF,Electronic Transmission Controller 1,F002
-264405000,10EFAF47,TRUE,Rx,0,8,F0,0D,F3,FF,FF,0,FF,FF,Proprietary A,EFAF
-264405000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-264405000,0800FF03,TRUE,Rx,0,8,DF,80,3E,FA,FF,FF,FF,4,Proprietary E,00FF
-264404000,0CFF4503,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,Proprietary B,FF45
-264403000,0CFDDA36,TRUE,Rx,0,8,1,0,1,0,FF,0,0,0,Basic Joystick Message 3,FDDA
-264402000,0CF00300,TRUE,Rx,0,8,FF,FE,36,FF,FF,FF,98,FF,Electronic Engine Controller 2,F003
-264401000,0CF00400,TRUE,Rx,0,8,F0,FF,A5,62,1B,FF,F0,FF,Electronic Engine Controller 1,F004
-264401000,18F02300,TRUE,Rx,0,8,0,0,F0,FF,FF,0,FF,FF,Aftertreatment 1 SCR Dosing System Information 1,F023
-264400000,04F00332,TRUE,Rx,0,8,FF,0,36,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-264400000,18FDC332,TRUE,Rx,0,8,0,FF,0,FF,FF,FF,FF,FF,Electronic Engine Controller 15,FDC3
-264400000,08F00105,TRUE,Rx,0,8,FF,0,FF,CF,0,0,FF,FF,Electronic Brake Controller 1,F001
-264400000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,E0,0,FF,FC,Proprietary B,FF52
-264399000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,8F,71,Proprietary B,FF71
-264399000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-264399000,18FFFE05,TRUE,Rx,0,8,16,9,FF,7F,FF,FF,FF,FF,Proprietary B,FFFE
-264398000,18EFFF05,TRUE,Rx,0,8,F2,24,FC,FF,FF,FF,FF,FF,Proprietary A,EFFF
-264397000,18FFFEBE,TRUE,Rx,0,8,16,FF,8,DF,FF,FF,FF,FF,Proprietary B,FFFE
-264397000,04FF4903,TRUE,Rx,0,8,20,1F,0,2,88,13,88,13,Proprietary B,FF49
-264396000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,70,1B,FF,Electronic Transmission Controller 1,F002
-264396000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-264396000,0CFDD8F6,TRUE,Rx,0,8,84,B1,FF,FF,FF,FF,FF,FF,Basic Joystick Message 2,FDD8
-264392000,0CF00300,TRUE,Rx,0,8,FF,FE,37,FF,FF,FF,98,FF,Electronic Engine Controller 2,F003
-264391000,0CF00400,TRUE,Rx,0,8,F0,FF,A6,56,1B,FF,F0,FF,Electronic Engine Controller 1,F004
-264391000,18FEDF00,TRUE,Rx,0,8,83,20,1C,FF,FF,FF,FF,0,Electronic Engine Controller 3,FEDF
-264390000,08FFF832,TRUE,Rx,0,8,AF,0,0,0,0,FF,FF,FF,Proprietary B,FFF8
-264390000,04F00332,TRUE,Rx,0,8,FF,0,37,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-264390000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,E4,0,FF,FC,Proprietary B,FF52
-264390000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,9F,6C,Proprietary B,FF71
-264389000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-264389000,18EF2617,TRUE,Rx,0,8,F1,8,0,40,0,0,2,0,Proprietary A,EF26
-264389000,18FF1905,TRUE,Rx,0,8,C9,36,FF,FF,FF,FF,FF,FF,Proprietary B,FF19
-264388000,1CEBFF00,TRUE,Rx,0,8,4,B0,3B,0,1,FA,8E,FA,"ISO Transport Protocol, Data Transfer",EBFF
-264388000,04EFFF05,TRUE,Rx,0,8,64,15,D9,F0,FF,1F,10,0E,Proprietary A,EFFF
-264387000,0CFFFEBE,TRUE,Rx,0,8,F3,FF,FF,F1,FF,FF,FF,FF,Proprietary B,FFFE
-264387000,08FF4803,TRUE,Rx,0,8,19,19,19,19,5,0,5F,0,Proprietary B,FF48
-264387000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-264386000,08FF5003,TRUE,Rx,0,8,30,75,30,75,0,0,FE,5B,Proprietary D,FF50
-264386000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,70,1B,FF,Electronic Transmission Controller 1,F002
-264386000,0CFDD6D0,TRUE,Rx,0,8,1,0,1,0,FF,FF,FF,FF,Basic Joystick Message 1,FDD6
-264385000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-264385000,10EFAF47,TRUE,Rx,0,8,F0,0D,F4,0,FF,FF,FF,FF,Proprietary A,EFAF
-264385000,0800FF03,TRUE,Rx,0,8,DF,80,3E,FA,FF,FF,FF,26,Proprietary E,00FF
-264383000,0CFDDA36,TRUE,Rx,0,8,1,0,1,0,FF,0,0,0,Basic Joystick Message 3,FDDA
-264382000,0CF00300,TRUE,Rx,0,8,FF,FE,38,FF,FF,FF,97,FF,Electronic Engine Controller 2,F003
-264381000,18FEF200,TRUE,Rx,0,8,CF,0,FF,FF,FF,FF,FF,FF,Fuel Economy (Liquid),FEF2
-264380000,04F00332,TRUE,Rx,0,8,FF,0,38,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-264380000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,E8,0,FF,FC,Proprietary B,FF52
-264379000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,AF,4B,Proprietary B,FF71
-264379000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-264379000,0CFE8C47,TRUE,Rx,0,8,FF,FF,FF,FF,D3,0,FF,FF,Auxiliary Analog Information,FE8C
-264377000,18FF19BE,TRUE,Rx,0,8,FF,FF,C7,6C,9D,2D,FF,FF,Proprietary B,FF19
-264377000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-264377000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,70,1B,FF,Electronic Transmission Controller 1,F002
-264376000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-264376000,0CFF4003,TRUE,Rx,0,8,3,0,0,0,FF,FF,FF,5,Proprietary B,FF40
-264376000,0CFDD8F6,TRUE,Rx,0,8,84,B1,FF,FF,FF,FF,FF,FF,Basic Joystick Message 2,FDD8
-264371000,0CF00300,TRUE,Rx,0,8,FF,FE,37,FF,FF,FF,97,FF,Electronic Engine Controller 2,F003
-264371000,0CF00400,TRUE,Rx,0,8,F0,FF,A7,66,1B,FF,F0,FF,Electronic Engine Controller 1,F004
-264371000,18FD9B00,TRUE,Rx,0,8,40,80,FF,1F,1F,F3,80,FF,Aftertreatment 1 Diesel Exhaust Fluid Information 1,FD9B
-264370000,04F00332,TRUE,Rx,0,8,FF,0,37,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-264370000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,EC,0,FF,FC,Proprietary B,FF52
-264370000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,BF,56,Proprietary B,FF71
-264369000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-264369000,0CEFFF31,TRUE,Rx,0,8,F7,1,FF,FF,FF,FF,FF,FF,Proprietary A,EFFF
-264369000,18FF0926,TRUE,Rx,0,8,50,44,55,FF,FF,FF,FF,FF,Proprietary B,FF09
-264368000,04EFFF05,TRUE,Rx,0,8,64,15,DA,F0,6,22,10,0E,Proprietary A,EFFF
-264367000,10EFAF47,TRUE,Rx,0,8,F0,0D,F0,10,0,0,FF,FF,Proprietary A,EFAF
-264367000,08FF4803,TRUE,Rx,0,8,19,19,19,19,5,0,5F,0,Proprietary B,FF48
-264367000,08FFFEBE,TRUE,Rx,0,8,AC,FF,FF,F9,F9,FF,4,1,Proprietary B,FFFE
-264366000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-264366000,0CFFF823,TRUE,Rx,0,8,80,C0,0,0,0,0,FF,FF,Proprietary B,FFF8
-264366000,08FF5003,TRUE,Rx,0,8,30,75,30,75,0,0,FE,5B,Proprietary D,FF50
-264366000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,68,1B,FF,Electronic Transmission Controller 1,F002
-264365000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-264365000,0800FF03,TRUE,Rx,0,8,DF,80,3E,FA,FF,FF,FF,30,Proprietary E,00FF
-264365000,0CFF1E03,TRUE,Rx,0,8,3,0,2,FF,83,F3,F0,5,Proprietary B,FF1E
-264364000,0CFF4103,TRUE,Rx,0,8,FF,FF,FF,FF,FF,85,53,90,Proprietary B,FF41
-264364000,08F00136,TRUE,Rx,0,8,FF,FF,FF,CF,FF,FF,FF,FF,Electronic Brake Controller 1,F001
-264363000,0CFDDA36,TRUE,Rx,0,8,1,0,1,0,FF,0,0,0,Basic Joystick Message 3,FDDA
-264361000,0CF00300,TRUE,Rx,0,8,FF,FE,36,FF,FF,FF,97,FF,Electronic Engine Controller 2,F003
-264361000,0CF00400,TRUE,Rx,0,8,F0,FF,A7,6E,1B,FF,F0,FF,Electronic Engine Controller 1,F004
-264360000,04F00332,TRUE,Rx,0,8,FF,0,36,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-264360000,08FFF832,TRUE,Rx,0,8,0F,0,0,FF,FF,FF,FF,FF,Proprietary B,FFF8
-264360000,08FEF105,TRUE,Rx,0,8,FF,0,0,CF,FF,FF,FF,FF,Cruise Control/Vehicle Speed 1,FEF1
-264360000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,F0,0,FF,FC,Proprietary B,FF52
-264359000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,CF,5,Proprietary B,FF71
-264359000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-264357000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-264357000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,68,1B,FF,Electronic Transmission Controller 1,F002
-264356000,0CF00503,TRUE,Rx,0,8,7D,FF,FF,7D,FF,FF,FF,FF,Electronic Transmission Controller 2,F005
-264356000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-264356000,0CFF4503,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,Proprietary B,FF45
-264355000,0CFDD8F6,TRUE,Rx,0,8,C4,B0,FF,FF,FF,FF,FF,FF,Basic Joystick Message 2,FDD8
-264354000,18FFFE36,TRUE,Rx,0,8,2,FF,FF,FF,F0,FF,FF,FF,Proprietary B,FFFE
-264352000,0CF00300,TRUE,Rx,0,8,FF,FE,35,FF,FF,FF,97,FF,Electronic Engine Controller 2,F003
-264351000,0CF00400,TRUE,Rx,0,8,F0,FF,A6,76,1B,FF,F0,FF,Electronic Engine Controller 1,F004
-264351000,18F02300,TRUE,Rx,0,8,0,0,F0,FF,FF,0,FF,FF,Aftertreatment 1 SCR Dosing System Information 1,F023
-264350000,0CFFFE31,TRUE,Rx,0,8,5,1F,41,13,0,FF,FF,FF,Proprietary B,FFFE
-264350000,04F00332,TRUE,Rx,0,8,FF,0,35,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-264350000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,F4,0,FF,FC,Proprietary B,FF52
-264350000,0CFE4E31,TRUE,Rx,0,8,F4,FF,FF,FF,FF,FF,FF,FF,Door Control 1,FE4E
-264349000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-264349000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,DF,18,Proprietary B,FF71
-264349000,18FDC332,TRUE,Rx,0,8,0,FF,0,FF,FF,FF,FF,FF,Electronic Engine Controller 15,FDC3
-264348000,04EFFF05,TRUE,Rx,0,8,64,15,DB,F0,6,22,10,0E,Proprietary A,EFFF
-264347000,08FF4803,TRUE,Rx,0,8,19,19,19,19,5,0,5F,0,Proprietary B,FF48
-264347000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-264346000,08FF5003,TRUE,Rx,0,8,30,75,30,75,0,0,FE,5A,Proprietary D,FF50
-264346000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,68,1B,FF,Electronic Transmission Controller 1,F002
-264346000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-264346000,0800FF03,TRUE,Rx,0,8,DF,80,3E,FA,FF,FF,FF,62,Proprietary E,00FF
-264345000,10EFAF47,TRUE,Rx,0,8,F0,0D,F1,FF,FF,0,FF,FF,Proprietary A,EFAF
-264343000,0CFDDA36,TRUE,Rx,0,8,1,0,1,0,FF,0,0,0,Basic Joystick Message 3,FDDA
-264341000,0CF00300,TRUE,Rx,0,8,FF,FE,35,FF,FF,FF,98,FF,Electronic Engine Controller 2,F003
-264341000,0CF00400,TRUE,Rx,0,8,F0,FF,A6,7A,1B,FF,F0,FF,Electronic Engine Controller 1,F004
-264341000,18EFFF00,TRUE,Rx,0,8,64,10,11,11,CA,7,0,7D,Proprietary A,EFFF
-264341000,18FEF700,TRUE,Rx,0,8,FF,FF,FF,FF,33,2,2E,2,Vehicle Electrical Power 1,FEF7
-264340000,04F00332,TRUE,Rx,0,8,FF,0,35,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-264340000,08FFF832,TRUE,Rx,0,8,AF,0,0,0,0,FF,FF,FF,Proprietary B,FFF8
-264340000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,F8,0,FF,FC,Proprietary B,FF52
-264339000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,EF,3F,Proprietary B,FF71
-264339000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-264337000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-264337000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,68,1B,FF,Electronic Transmission Controller 1,F002
-264336000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-264335000,0CFDD8F6,TRUE,Rx,0,8,C4,B0,FF,FF,FF,FF,FF,FF,Basic Joystick Message 2,FDD8
-264331000,0CF00300,TRUE,Rx,0,8,FF,FE,34,FF,FF,FF,98,FF,Electronic Engine Controller 2,F003
-264331000,0CF00400,TRUE,Rx,0,8,F0,FF,A5,88,1B,FF,F0,FF,Electronic Engine Controller 1,F004
-264331000,10EFAF23,TRUE,Rx,0,8,F0,0D,F2,FF,FF,14,FF,FF,Proprietary A,EFAF
-264330000,04F00332,TRUE,Rx,0,8,FF,0,34,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-264330000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,C0,0,FF,FC,Proprietary B,FF52
-264330000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,0F,99,Proprietary B,FF71
-264329000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-264329000,10EFAF31,TRUE,Rx,0,8,F0,0D,F1,0,4,FF,FF,FF,Proprietary A,EFAF
-264328000,04EFFF05,TRUE,Rx,0,8,64,15,DC,F0,67,20,10,0E,Proprietary A,EFFF
-264327000,10EFAF47,TRUE,Rx,0,8,F0,0D,F2,10,FF,FF,FF,FF,Proprietary A,EFAF
-264327000,08FF4803,TRUE,Rx,0,8,19,19,19,19,5,0,5F,0,Proprietary B,FF48
-264327000,08FFFEBE,TRUE,Rx,0,8,AC,FF,FF,F9,F9,FF,4,1,Proprietary B,FFFE
-264327000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-264326000,08FF5003,TRUE,Rx,0,8,30,75,30,75,0,0,FE,5A,Proprietary D,FF50
-264326000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,68,1B,FF,Electronic Transmission Controller 1,F002
-264326000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-264325000,0800FF03,TRUE,Rx,0,8,DF,80,3E,FA,FF,FF,FF,4,Proprietary E,00FF
-264324000,0CFFF336,TRUE,Rx,0,8,5,C4,3,FF,FF,FF,FF,FF,Proprietary B,FFF3
-264323000,0CFDDA36,TRUE,Rx,0,8,1,0,1,0,FF,0,0,0,Basic Joystick Message 3,FDDA
-264323000,18FFFBAF,TRUE,Rx,0,8,0,20,0,0,0,3,FF,FF,Proprietary B,FFFB
-264321000,0CF00400,TRUE,Rx,0,8,F0,FF,A5,8C,1B,FF,F0,FF,Electronic Engine Controller 1,F004
-264320000,04F00332,TRUE,Rx,0,8,FF,0,34,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-264320000,1CFF7205,TRUE,Rx,0,8,0,0,15,1,FF,FF,FF,FF,Proprietary B,FF72
-264320000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,C4,0,FF,FC,Proprietary B,FF52
-264319000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,1F,84,Proprietary B,FF71
-264319000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-264318000,18EFFF26,TRUE,Rx,0,8,F1,7,0,0,FF,FF,FF,FF,Proprietary A,EFFF
-264317000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-264317000,0CFFF823,TRUE,Rx,0,8,80,C0,0,0,0,0,FF,FF,Proprietary B,FFF8
-264316000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,68,1B,FF,Electronic Transmission Controller 1,F002
-264316000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-264316000,18FEF803,TRUE,Rx,0,8,FF,FF,FF,6A,60,26,FF,FF,Transmission Fluids 1,FEF8
-264315000,0CFDD8F6,TRUE,Rx,0,8,C4,B0,FF,FF,FF,FF,FF,FF,Basic Joystick Message 2,FDD8
-264311000,0CF00300,TRUE,Rx,0,8,FF,FE,34,FF,FF,FF,99,FF,Electronic Engine Controller 2,F003
-264311000,0CF00400,TRUE,Rx,0,8,F0,FF,A5,8C,1B,FF,F0,FF,Electronic Engine Controller 1,F004
-264311000,18FDB300,TRUE,Rx,0,8,FF,FF,12,2E,FF,FF,FF,FF,Aftertreatment 1 Outlet Gas 2,FDB3
-264310000,04F00332,TRUE,Rx,0,8,FF,0,34,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-264310000,08FFF832,TRUE,Rx,0,8,0F,0,0,FF,FF,FF,FF,FF,Proprietary B,FFF8
-264310000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,C8,0,FF,FC,Proprietary B,FF52
-264310000,08FEF105,TRUE,Rx,0,8,FF,0,0,CF,FF,FF,FF,FF,Cruise Control/Vehicle Speed 1,FEF1
-264309000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-264309000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,2F,A3,Proprietary B,FF71
-264308000,04EFFF05,TRUE,Rx,0,8,64,15,DD,F0,67,20,10,0E,Proprietary A,EFFF
-264307000,10EFAF47,TRUE,Rx,0,8,F0,0D,F3,FF,FF,0,FF,FF,Proprietary A,EFAF
-264307000,08FF4803,TRUE,Rx,0,8,19,19,19,19,5,0,5F,0,Proprietary B,FF48
-264307000,18FFF8BE,TRUE,Rx,0,8,71,FF,FF,FE,4,FF,FF,FF,Proprietary B,FFF8
-264306000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-264306000,08FF5003,TRUE,Rx,0,8,30,75,30,75,0,0,FE,5C,Proprietary D,FF50
-264306000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,70,1B,FF,Electronic Transmission Controller 1,F002
-264306000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-264305000,0800FF03,TRUE,Rx,0,8,DF,80,3E,FA,FF,FF,FF,26,Proprietary E,00FF
-264305000,18FD9503,TRUE,Rx,0,8,FC,FF,FF,FF,FF,FF,FF,FF,Transmission Fluids 2,FD95
-264305000,0CFF4503,TRUE,Rx,0,8,0,0,0,0,0,0,0,0,Proprietary B,FF45
-264303000,0CFDDA36,TRUE,Rx,0,8,1,0,1,0,FF,0,0,0,Basic Joystick Message 3,FDDA
-264301000,0CF00300,TRUE,Rx,0,8,FF,FE,34,FF,FF,FF,99,FF,Electronic Engine Controller 2,F003
-264301000,0CF00400,TRUE,Rx,0,8,F0,FF,A5,88,1B,FF,F0,FF,Electronic Engine Controller 1,F004
-264301000,18F02300,TRUE,Rx,0,8,0,0,F0,FF,FF,0,FF,FF,Aftertreatment 1 SCR Dosing System Information 1,F023
-264300000,04F00332,TRUE,Rx,0,8,FF,0,34,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-264300000,18FDC332,TRUE,Rx,0,8,0,FF,0,FF,FF,FF,FF,FF,Electronic Engine Controller 15,FDC3
-264300000,08F00105,TRUE,Rx,0,8,FF,0,FF,CF,0,0,FF,FF,Electronic Brake Controller 1,F001
-264300000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,CC,0,FF,FC,Proprietary B,FF52
-264299000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,3F,BE,Proprietary B,FF71
-264299000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-264299000,18EFFF05,TRUE,Rx,0,8,F2,24,FC,FF,FF,FF,FF,FF,Proprietary A,EFFF
-264297000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-264297000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,78,1B,FF,Electronic Transmission Controller 1,F002
-264296000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-264295000,0CFDD8F6,TRUE,Rx,0,8,4,B0,FF,FF,FF,FF,FF,FF,Basic Joystick Message 2,FDD8
-264291000,0CF00300,TRUE,Rx,0,8,FF,FE,35,FF,FF,FF,99,FF,Electronic Engine Controller 2,F003
-264291000,0CF00400,TRUE,Rx,0,8,F0,FF,A5,88,1B,FF,F0,FF,Electronic Engine Controller 1,F004
-264291000,10EFAF23,TRUE,Rx,0,8,F0,0D,F3,0,FF,FF,FF,FF,Proprietary A,EFAF
-264291000,18FEDF00,TRUE,Rx,0,8,83,20,1C,FF,FF,FF,FF,0,Electronic Engine Controller 3,FEDF
-264290000,04F00332,TRUE,Rx,0,8,FF,0,35,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-264290000,08FFF832,TRUE,Rx,0,8,AF,0,0,0,0,FF,FF,FF,Proprietary B,FFF8
-264290000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,D0,0,FF,FC,Proprietary B,FF52
-264289000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,4F,ED,Proprietary B,FF71
-264289000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-264289000,0CEFFF31,TRUE,Rx,0,8,F7,1,FF,FF,FF,FF,FF,FF,Proprietary A,EFFF
-264289000,10EFAF31,TRUE,Rx,0,8,F0,0D,F2,FF,0,FF,FF,FF,Proprietary A,EFAF
-264288000,18EF2617,TRUE,Rx,0,8,F1,8,0,40,0,0,2,0,Proprietary A,EF26
-264288000,04EFFF05,TRUE,Rx,0,8,64,15,DE,F0,30,1F,10,0E,Proprietary A,EFFF
-264288000,18FF1905,TRUE,Rx,0,8,A2,37,FF,FF,FF,FF,FF,FF,Proprietary B,FF19
-264287000,10EFAF47,TRUE,Rx,0,8,F0,0D,F4,0,FF,FF,FF,FF,Proprietary A,EFAF
-264287000,0CFFFEBE,TRUE,Rx,0,8,F3,FF,FF,F1,FF,FF,FF,FF,Proprietary B,FFFE
-264287000,08FF4803,TRUE,Rx,0,8,19,19,19,19,5,0,5F,0,Proprietary B,FF48
-264286000,08FFFEBE,TRUE,Rx,0,8,AC,FF,FF,F9,F9,FF,4,1,Proprietary B,FFFE
-264286000,04FF4903,TRUE,Rx,0,8,20,20,0,2,88,13,88,13,Proprietary B,FF49
-264286000,08FF5003,TRUE,Rx,0,8,30,75,30,75,0,0,FE,5A,Proprietary D,FF50
-264286000,0CFDD6D0,TRUE,Rx,0,8,1,0,1,0,FF,FF,FF,FF,Basic Joystick Message 1,FDD6
-264285000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,78,1B,FF,Electronic Transmission Controller 1,F002
-264285000,04FE4A03,TRUE,Rx,0,8,FF,3F,0,7D,FC,FF,FF,FF,Electronic Transmission Controller 7,FE4A
-264285000,0800FF03,TRUE,Rx,0,8,DF,80,3E,FA,FF,FF,FF,30,Proprietary E,00FF
-264283000,0CFDDA36,TRUE,Rx,0,8,1,0,1,0,FF,0,0,0,Basic Joystick Message 3,FDDA
-264282000,0CF00300,TRUE,Rx,0,8,FF,FE,34,FF,FF,FF,98,FF,Electronic Engine Controller 2,F003
-264281000,0CF00400,TRUE,Rx,0,8,F0,FF,A5,8E,1B,FF,F0,FF,Electronic Engine Controller 1,F004
-264281000,18FEF200,TRUE,Rx,0,8,C9,0,FF,FF,FF,FF,FF,FF,Fuel Economy (Liquid),FEF2
-264280000,18FDCD31,TRUE,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,FF,Operator Wiper and Washer Controls Message,FDCD
-264280000,04F00332,TRUE,Rx,0,8,FF,0,34,0,0,FF,FF,FF,Electronic Engine Controller 2,F003
-264280000,18E0FF32,TRUE,Rx,0,8,FF,FF,FF,DF,FF,FF,FF,FF,Cab Message 1,E0FF
-264279000,04FF5205,TRUE,Rx,0,8,DF,64,7D,E8,D4,0,FF,FC,Proprietary B,FF52
-264279000,0CFF7105,TRUE,Rx,0,8,FF,0,FF,FF,FF,FF,5F,F0,Proprietary B,FF71
-264279000,04FF5105,TRUE,Rx,0,8,7F,0,0,FF,0,A7,F0,FF,Proprietary C,FF51
-264279000,18FE6847,TRUE,Rx,0,8,42,FC,FA,FF,FF,FF,FF,FF,Vehicle Fluids,FE68
-264277000,18FF19BE,TRUE,Rx,0,8,FF,FF,C7,6C,33,2E,FF,FF,Proprietary B,FF19
-264277000,04FF4903,TRUE,Rx,0,8,20,1F,0,2,88,13,88,13,Proprietary B,FF49
-264276000,04F00203,TRUE,Rx,0,8,CC,0,0,FF,FF,78,1B,FF,Electronic Transmission Controller 1,F002
